,Unnamed: 0,createTimeISO,Likes,text,uniqueId,videoWebUrl
4390,7137,2024-05-27,0,love much lip tints,xdreeamxx,https://www.tiktok.com/@rhode/video/7373340779789421867
4391,7140,2024-05-27,0,drop blu pls,aleynaariana,https://www.tiktok.com/@rhode/video/7373340779789421867
4392,7142,2024-06-01,0,ribbon favourite,sara_________444,https://www.tiktok.com/@rhode/video/7373340779789421867
4393,7145,2024-05-26,3,blu coming june happy need colors,penelope.castro03,https://www.tiktok.com/@rhode/video/7373340779789421867
4394,7147,2024-06-10,0,toast,acghnno,https://www.tiktok.com/@rhode/video/7373340779789421867
4395,7149,2024-05-26,1,say birthday today,smallbodyandbigheart,https://www.tiktok.com/@rhode/video/7373340779789421867
4396,7154,2024-05-26,1,strawberry pimple stickers launched end may blu arrive june,penelope.castro03,https://www.tiktok.com/@rhode/video/7373340779789421867
4397,7155,2024-05-26,1,rhode skin strawberry pimple stickers launched end may blu arrive june hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7373340779789421867
4398,7156,2024-05-26,12,gloss help chapped lips,diamondbluey,https://www.tiktok.com/@rhode/video/7372985248088411434
4399,7157,2024-05-26,12,thank guys much,tamara_okah,https://www.tiktok.com/@rhode/video/7372985248088411434
4400,7158,2024-05-25,7,dream skincare,zeh.ra07,https://www.tiktok.com/@rhode/video/7372985248088411434
4401,7159,2024-05-26,2,need phone case iphone mini lot rhode lip tints always forget bring,sophiebarrowcloughh,https://www.tiktok.com/@rhode/video/7372985248088411434
4402,7160,2024-05-29,1,instant glow,bernnita,https://www.tiktok.com/@rhode/video/7372985248088411434
4403,7162,2024-05-25,0,iphone mini please rhode case phone,trend.10k016,https://www.tiktok.com/@rhode/video/7372985248088411434
4404,7169,2024-05-25,1,unconditional love rhode eventhough ship switzerland,dadakahla,https://www.tiktok.com/@rhode/video/7372985248088411434
4405,7170,2024-06-05,0,care,monicagonzales56,https://www.tiktok.com/@rhode/video/7372985248088411434
4406,7174,2024-05-25,1,launch rhode stickers strawberry pimples,penelope.castro03,https://www.tiktok.com/@rhode/video/7372985248088411434
4407,7175,2024-05-27,17,literally traveling rhode lippies stop coming fix,gcld4n,https://www.tiktok.com/@rhode/video/7373711982324763946
4408,7177,2024-05-27,2,looks like fun,alezam345,https://www.tiktok.com/@rhode/video/7373711982324763946
4409,7178,2024-05-27,1,need rhode south africa tired gentle magic hle,rahbeh,https://www.tiktok.com/@rhode/video/7373711982324763946
4410,7179,2024-05-28,0,copy rhode folders countries please thank,dadakahla,https://www.tiktok.com/@rhode/video/7373711982324763946
4411,7180,2024-06-25,0,rhode aesthetic,aaariannaaaaaaa,https://www.tiktok.com/@rhode/video/7373711982324763946
4412,7181,2024-05-29,0,summer looks better rhode,kims.kaboodle,https://www.tiktok.com/@rhode/video/7373711982324763946
4413,7182,2024-06-10,0,summer dubai,parmisvatandoust,https://www.tiktok.com/@rhode/video/7373711982324763946
4414,7184,2024-06-04,0,waiting new products,sof_alittlebitofall,https://www.tiktok.com/@rhode/video/7373711982324763946
4415,7185,2024-05-27,0,best vibes ever,vicko_r.m,https://www.tiktok.com/@rhode/video/7373711982324763946
4416,7187,2024-05-27,0,need see,slavianaglow,https://www.tiktok.com/@rhode/video/7373711982324763946
4417,7195,2024-05-29,0,please ship australia new zealand,piperlucyarmstrong,https://www.tiktok.com/@rhode/video/7373711982324763946
4418,7200,2024-05-27,0,hans,hansfairy89,https://www.tiktok.com/@rhode/video/7373711982324763946
4419,7202,2024-05-27,0,need pimple patches,happymolecules_,https://www.tiktok.com/@rhode/video/7373711982324763946
4420,7203,2024-05-27,2,launch strawberry pimple sticker launched tomorrow blu launched june,penelope.castro03,https://www.tiktok.com/@rhode/video/7373711982324763946
4421,7205,2024-05-27,70,pls bring back jelly bean strawberry passionfruit lip treatments,anasepiphany,https://www.tiktok.com/@rhode/video/7373784697148624170
4422,7206,2024-05-28,20,plz bring back jelly bean lip peptide favorite,jimenasilvamarciani,https://www.tiktok.com/@rhode/video/7373784697148624170
4423,7207,2024-05-28,14,ice cream lip treatment,mila_ellison,https://www.tiktok.com/@rhode/video/7373784697148624170
4424,7209,2024-05-28,8,guys sell sephora ulta,kimberlymolina7574,https://www.tiktok.com/@rhode/video/7373784697148624170
4425,7211,2024-05-29,3,bring back jelly bean strawberry passion fruit,didissq,https://www.tiktok.com/@rhode/video/7373784697148624170
4426,7216,2024-05-28,0,passionfruit would dream,olivia.beltrano,https://www.tiktok.com/@rhode/video/7373784697148624170
4427,7218,2024-05-28,0,code code,jennybby__,https://www.tiktok.com/@rhode/video/7373784697148624170
4428,7219,2024-05-28,0,ship worldwide,misstripleh91,https://www.tiktok.com/@rhode/video/7373784697148624170
4429,7222,2024-05-27,14,yaya,selenamartinez079,https://www.tiktok.com/@rhode/video/7373784697148624170
4430,7223,2024-05-28,3,italy,mooooon_____0000,https://www.tiktok.com/@rhode/video/7373784697148624170
4431,7225,2024-05-27,2,min ago,alxsayyy,https://www.tiktok.com/@rhode/video/7373784697148624170
4432,7226,2024-05-27,1,deliver countries belgium please rhode skin,user3373612380188,https://www.tiktok.com/@rhode/video/7373784697148624170
4433,7227,2024-05-27,1,one please,areyounew_0,https://www.tiktok.com/@rhode/video/7373784697148624170
4434,7233,2024-05-27,2,yummy,fleur.329,https://www.tiktok.com/@rhode/video/7373784697148624170
4435,7234,2024-05-27,4,launch strawberry pimple sticker need rhode blu coming june rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7373784697148624170
4436,7235,2024-05-28,1,essentials,atlantic_beauty11,https://www.tiktok.com/@rhode/video/7374109498010553646
4437,7239,2024-05-28,2,need blush girl,melli.og,https://www.tiktok.com/@rhode/video/7374109498010553646
4438,7241,2024-05-28,3,strawberry pimple sticker azap,penelope.castro03,https://www.tiktok.com/@rhode/video/7374109498010553646
4439,7242,2024-05-28,3,strawberry pimple sticker azap blu coming june,penelope.castro03,https://www.tiktok.com/@rhode/video/7374109498010553646
4440,7244,2024-05-28,11,rhode replys rhode best brand,volleyballforeverrrr,https://www.tiktok.com/@rhode/video/7374159203813887278
4441,7245,2024-05-28,9,pls jelly bean,brookie_2011,https://www.tiktok.com/@rhode/video/7374159203813887278
4442,7246,2024-05-29,5,please ship ausnz,jessica.taylorrr,https://www.tiktok.com/@rhode/video/7374159203813887278
4443,7247,2024-06-14,1,want rhode phone case,_itstessa_0,https://www.tiktok.com/@rhode/video/7374159203813887278
4444,7248,2024-05-29,1,please crate iphone cover,asietta.1712,https://www.tiktok.com/@rhode/video/7374159203813887278
4445,7249,2024-05-29,1,girl phone case,kelsielynnxoxo,https://www.tiktok.com/@rhode/video/7374159203813887278
4446,7251,2024-06-09,0,rhodes needs make samsung cover plz plz,freya87553,https://www.tiktok.com/@rhode/video/7374159203813887278
4447,7253,2024-06-07,0,make case different colors love wish could pink baby blue,pritty_savage123,https://www.tiktok.com/@rhode/video/7374159203813887278
4448,7254,2024-05-28,0,saw haileys youtube obsessed,smallbodyandbigheart,https://www.tiktok.com/@rhode/video/7374159203813887278
4449,7255,2024-05-29,0,please ship australia need lip tints,lebonbon7616,https://www.tiktok.com/@rhode/video/7374159203813887278
4450,7256,2024-05-29,0,needs ship new zealand australia,aria7800,https://www.tiktok.com/@rhode/video/7374159203813887278
4451,7257,2024-05-29,0,girls skincare products good oily skin cus ive saving money buy kinda scared work really waste money rn,mcast390,https://www.tiktok.com/@rhode/video/7374159203813887278
4452,7262,2024-05-29,0,please please please ship australia skin horrible postpartum,ashykate98,https://www.tiktok.com/@rhode/video/7374159203813887278
4453,7264,2024-05-29,0,please rhode skin come australia,.scarvictoria,https://www.tiktok.com/@rhode/video/7374159203813887278
4454,7265,2024-06-02,0,doesnt come phone,madison_s.13,https://www.tiktok.com/@rhode/video/7374159203813887278
4455,7267,2024-05-29,13,android users feel left,sanaa_ahmed1,https://www.tiktok.com/@rhode/video/7374159203813887278
4456,7268,2024-05-29,0,rhode please others waiting ship countries,dadakahla,https://www.tiktok.com/@rhode/video/7374159203813887278
4457,7272,2024-05-29,0,obsessed guys pr student created something special guys highlighting new addition rhode family coming hoping love,gerardoalvarezpr,https://www.tiktok.com/@rhode/video/7374159203813887278
4458,7273,2024-05-29,0,lip trio coming back,mrsbl0nded,https://www.tiktok.com/@rhode/video/7374159203813887278
4459,7275,2024-05-28,4,please rhode need jelly bean back everyone want,brookie_2011,https://www.tiktok.com/@rhode/video/7374081740177952043
4460,7279,2024-05-29,0,bring back jelly bean site,_lilah_12,https://www.tiktok.com/@rhode/video/7374081740177952043
4461,7280,2024-05-29,0,id love,soniaaapolackova,https://www.tiktok.com/@rhode/video/7374081740177952043
4462,7283,2024-05-28,0,bought lip tints else guys recommend,urfavnawy,https://www.tiktok.com/@rhode/video/7374081740177952043
4463,7284,2024-05-28,4,jelly bean strawberry passion fruit bring back,penelope.castro03,https://www.tiktok.com/@rhode/video/7374081740177952043
4464,7290,2024-05-28,1,strawberry pimple sticker blu coming june,penelope.castro03,https://www.tiktok.com/@rhode/video/7374081740177952043
4465,7294,2024-05-29,1,wait get hands lip tints ordered ribbon toast,ivananaumoska07,https://www.tiktok.com/@rhode/video/7374505217250856238
4466,7295,2024-05-29,0,love brand iphone case,asietta.1712,https://www.tiktok.com/@rhode/video/7374505217250856238
4467,7296,2024-05-30,0,love need get lip tints soon,rm.lifeverse,https://www.tiktok.com/@rhode/video/7374505217250856238
4468,7303,2024-05-30,0,easiest way carry lippie around,_marysunn,https://www.tiktok.com/@rhode/video/7374505217250856238
4469,7304,2024-05-30,0,hope guys sunscreen works rhode skin,fashion_heard,https://www.tiktok.com/@rhode/video/7374505217250856238
4470,7308,2024-05-29,2,second hehe,leia_green,https://www.tiktok.com/@rhode/video/7374453722325306666
4471,7309,2024-05-30,1,still trying get jelly bean pouch,femalegazediaries,https://www.tiktok.com/@rhode/video/7374453722325306666
4472,7311,2024-06-08,0,dubais vitamin rhode much energy,parmisvatandoust,https://www.tiktok.com/@rhode/video/7374453722325306666
4473,7312,2024-06-03,0,yeah clem,sydneysilverman_,https://www.tiktok.com/@rhode/video/7374453722325306666
4474,7316,2024-06-14,0,set full sized products,chloexkingsford,https://www.tiktok.com/@rhode/video/7374453722325306666
4475,7317,2024-05-29,2,strawberry pimple sticker please,penelope.castro03,https://www.tiktok.com/@rhode/video/7374453722325306666
4476,7318,2024-05-29,1,strawberry pimple sticker coming,penelope.castro03,https://www.tiktok.com/@rhode/video/7374453722325306666
4477,7320,2024-05-29,1,need strawberry pimple sticker,penelope.castro03,https://www.tiktok.com/@rhode/video/7374453722325306666
4478,7323,2024-05-14,11,please drop blush,user3373612380188,https://www.tiktok.com/@rhode/video/7368887276451089710
4479,7324,2024-05-14,7,rhode never misses,rhode.lover,https://www.tiktok.com/@rhode/video/7368887276451089710
4480,7326,2024-05-14,3,love pineapple enzyme cleanser,kailajulyne,https://www.tiktok.com/@rhode/video/7368887276451089710
4481,7328,2024-06-26,0,whats channel called,elixa844,https://www.tiktok.com/@rhode/video/7368887276451089710
4482,7330,2024-05-15,0,love much rhode,navapatchranant,https://www.tiktok.com/@rhode/video/7368887276451089710
4483,7333,2024-05-14,5,rhode skin hailey bieber blush,penelope.castro03,https://www.tiktok.com/@rhode/video/7368887276451089710
4484,7334,2024-05-14,2,need rhode brazil please,ananery906,https://www.tiktok.com/@rhode/video/7368887276451089710
4485,7335,2024-06-11,1,hailey bieber rhode skin shipping norway,.blondine00,https://www.tiktok.com/@rhode/video/7368887276451089710
4486,7337,2024-05-14,1,please drop cherry lip balm,jgjfjdkzhjx,https://www.tiktok.com/@rhode/video/7368887276451089710
4487,7339,2024-05-14,2,people want blush launch azap rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7368887276451089710
4488,7340,2024-05-30,16,bring back jellybean strawberry glaze please,taysirfarah,https://www.tiktok.com/@rhode/video/7374519769300700462
4489,7341,2024-05-30,13,skin glowing lips shining,_marysunn,https://www.tiktok.com/@rhode/video/7374519769300700462
4490,7342,2024-05-29,6,perfect skin prep beautiful,kelsielynnxoxo,https://www.tiktok.com/@rhode/video/7374519769300700462
4491,7343,2024-05-30,1,love lip tint,shiratheempress,https://www.tiktok.com/@rhode/video/7374519769300700462
4492,7344,2024-05-29,1,id love try,soniaaapolackova,https://www.tiktok.com/@rhode/video/7374519769300700462
4493,7347,2024-05-30,0,sell america,a.friendonly,https://www.tiktok.com/@rhode/video/7374519769300700462
4494,7353,2024-05-29,1,send pr way contact see available collaborations,lucy_6191,https://www.tiktok.com/@rhode/video/7374519769300700462
4495,7356,2024-05-30,12,thanks using sound,underated.editor2,https://www.tiktok.com/@rhode/video/7374519769300700462
4496,7357,2024-05-30,0,pleas case pleas,asietta.1712,https://www.tiktok.com/@rhode/video/7374519769300700462
4497,7358,2024-05-29,2,launch strawberry pimple stickers tomorrow post need wait,penelope.castro03,https://www.tiktok.com/@rhode/video/7374519769300700462
4498,7359,2024-05-29,1,blu colors coming june,penelope.castro03,https://www.tiktok.com/@rhode/video/7374519769300700462
4499,7361,2024-05-13,4123,real always lose lip glosses one purses,ozombie,https://www.tiktok.com/@rhode/video/7368548518832721194
4500,7362,2024-05-13,1045,mommyy hailey bieber,fatimahamudi1,https://www.tiktok.com/@rhode/video/7368548518832721194
4501,7363,2024-05-14,153,bag need,oliviam.castro,https://www.tiktok.com/@rhode/video/7368548518832721194
4502,7364,2024-05-13,643,rhode makes lips way chapped started sad bc tastes good,bg1234567891010,https://www.tiktok.com/@rhode/video/7368548518832721194
4503,7365,2024-05-14,734,going available australia,amiikavu420,https://www.tiktok.com/@rhode/video/7368548518832721194
4504,7366,2024-05-14,30,rhode lippies theyre best,melissaamy__,https://www.tiktok.com/@rhode/video/7368548518832721194
4505,7368,2024-05-13,23,still looks beautiful,spanx,https://www.tiktok.com/@rhode/video/7368548518832721194
4506,7370,2024-05-13,35,lips products bring anytime like even breath without,izzgiyeah,https://www.tiktok.com/@rhode/video/7368548518832721194
4507,7372,2024-05-13,2,madison fan real,chokemedaddy68,https://www.tiktok.com/@rhode/video/7368548518832721194
4508,7373,2024-05-14,14,anyone know brand bag,piscesvampgirl,https://www.tiktok.com/@rhode/video/7368548518832721194
4509,7375,2024-05-13,51,bag,augustasteinman,https://www.tiktok.com/@rhode/video/7368548518832721194
4510,7377,2024-05-15,1,theyre lip tints best ive ever tried,mindofyours8,https://www.tiktok.com/@rhode/video/7368548518832721194
4511,7381,2024-05-14,1,love bag sm,heluvrhirhi,https://www.tiktok.com/@rhode/video/7368548518832721194
4512,7382,2024-05-14,1,starsaul deadass bought,sheakaia,https://www.tiktok.com/@rhode/video/7368548518832721194
4513,7383,2024-05-19,1,get rhode summer fridays balm,x.alicesteere.x,https://www.tiktok.com/@rhode/video/7368548518832721194
4514,7384,2024-05-14,0,actually need bag,999gabrielle,https://www.tiktok.com/@rhode/video/7368548518832721194
4515,7387,2024-05-14,0,whats blue thing,yen______7,https://www.tiktok.com/@rhode/video/7368548518832721194
4516,7388,2024-05-13,0,awso cute,livingstonwr,https://www.tiktok.com/@rhode/video/7368548518832721194
4517,7390,2024-05-14,9,need jelly bean come back lil pouch,dntc4llme,https://www.tiktok.com/@rhode/video/7368943274054421806
4518,7394,2024-05-15,3,please make available sephora indonesia,syukaidako,https://www.tiktok.com/@rhode/video/7368943274054421806
4519,7395,2024-05-14,2,need rhode products brazil,alinnesnt,https://www.tiktok.com/@rhode/video/7368943274054421806
4520,7397,2024-05-15,1,love ribbon lip tint much,user12400765599,https://www.tiktok.com/@rhode/video/7368943274054421806
4521,7398,2024-05-14,3,got everywhere,mareerose,https://www.tiktok.com/@rhode/video/7368943274054421806
4522,7399,2024-05-14,1,wish could one,miss_jacks,https://www.tiktok.com/@rhode/video/7368943274054421806
4523,7402,2024-05-14,5,lindoo,scary.rowws,https://www.tiktok.com/@rhode/video/7368943274054421806
4524,7404,2024-05-14,1,rhode skin sephora hailey bieber soon,penelope.castro03,https://www.tiktok.com/@rhode/video/7368943274054421806
4525,7405,2024-05-14,1,blu tomorrow,penelope.castro03,https://www.tiktok.com/@rhode/video/7368943274054421806
4526,7408,2024-05-14,1,need rhode skin nigeria,faeema304,https://www.tiktok.com/@rhode/video/7368943274054421806
4527,7413,2024-05-14,2,blush hailey bieber rhode skin,serenaalati,https://www.tiktok.com/@rhode/video/7368943274054421806
4528,7415,2024-05-30,12,please come new york,nikki.andrews,https://www.tiktok.com/@rhode/video/7374826735470185774
4529,7416,2024-06-03,1,cry come dc please,mksaiii,https://www.tiktok.com/@rhode/video/7374826735470185774
4530,7417,2024-05-30,7,pls come netherlands ship pls netherlands need,keiraa_nmgn,https://www.tiktok.com/@rhode/video/7374826735470185774
4531,7418,2024-05-30,4,background,illustrixx,https://www.tiktok.com/@rhode/video/7374826735470185774
4532,7419,2024-05-30,3,go boston pls,marinaflaherty16,https://www.tiktok.com/@rhode/video/7374826735470185774
4533,7420,2024-05-30,2,pls come houston,vivpod,https://www.tiktok.com/@rhode/video/7374826735470185774
4534,7421,2024-05-30,2,please come torontoo,ellalovestodancee,https://www.tiktok.com/@rhode/video/7374826735470185774
4535,7422,2024-05-31,1,neww york nextt,radxvall,https://www.tiktok.com/@rhode/video/7374826735470185774
4536,7423,2024-05-30,2,need barcelona asap,rhode.lover,https://www.tiktok.com/@rhode/video/7374826735470185774
4537,7424,2024-06-01,1,please denmark,sif_emilie,https://www.tiktok.com/@rhode/video/7374826735470185774
4538,7426,2024-05-30,1,need ur products,glowingwjay,https://www.tiktok.com/@rhode/video/7374826735470185774
4539,7427,2024-05-30,1,houston,catsnsharks,https://www.tiktok.com/@rhode/video/7374826735470185774
4540,7429,2024-05-30,1,price,martupuzzi,https://www.tiktok.com/@rhode/video/7374826735470185774
4541,7430,2024-06-02,0,ny next,amenorrea1,https://www.tiktok.com/@rhode/video/7374826735470185774
4542,7431,2024-06-05,0,new york pls,isabelamarie_,https://www.tiktok.com/@rhode/video/7374826735470185774
4543,7432,2024-05-31,0,long shot cleveland,maddienorton47,https://www.tiktok.com/@rhode/video/7374826735470185774
4544,7435,2024-06-02,0,dallas tx,xo.lovelyyudith,https://www.tiktok.com/@rhode/video/7374826735470185774
4545,7436,2024-06-01,0,atlanta next plz,kat9045412540584,https://www.tiktok.com/@rhode/video/7374826735470185774
4546,7437,2024-05-30,0,ok please come atx next,thehennaali,https://www.tiktok.com/@rhode/video/7374826735470185774
4547,7438,2024-05-30,14,va dc pls,sharongomezz,https://www.tiktok.com/@rhode/video/7374826735470185774
4548,7444,2024-05-14,32,please ship whole eu,axgaxat,https://www.tiktok.com/@rhode/video/7368922649046666539
4549,7446,2024-05-14,8,drop blush please,user3373612380188,https://www.tiktok.com/@rhode/video/7368922649046666539
4550,7447,2024-05-15,1,desired phone case,ariana.svrjas,https://www.tiktok.com/@rhode/video/7368922649046666539
4551,7448,2024-05-30,1,literally morning,kallie.and.dee,https://www.tiktok.com/@rhode/video/7368922649046666539
4552,7450,2024-05-14,2,make new sizes,reinas..spamm,https://www.tiktok.com/@rhode/video/7368922649046666539
4553,7451,2024-05-14,2,giving girl nyc,linasfaves,https://www.tiktok.com/@rhode/video/7368922649046666539
4554,7452,2024-05-14,2,need need need,gracezuixpa,https://www.tiktok.com/@rhode/video/7368922649046666539
4555,7455,2024-05-14,1,gim,anukkiiiiiiii,https://www.tiktok.com/@rhode/video/7368922649046666539
4556,7456,2024-05-14,0,love dark aesthetic,alyiee16,https://www.tiktok.com/@rhode/video/7368922649046666539
4557,7459,2024-05-15,0,alcaw please ship sweden,astridzz_11,https://www.tiktok.com/@rhode/video/7368922649046666539
4558,7463,2024-05-14,2,rhode skin hailey bieber blush tomorrow,penelope.castro03,https://www.tiktok.com/@rhode/video/7368922649046666539
4559,7464,2024-05-14,2,post blush rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7368922649046666539
4560,7465,2024-05-15,3,metas,jazmin_estt,https://www.tiktok.com/@rhode/video/7368922649046666539
4561,7467,2024-05-14,6,see aesthetic givingg,ohh.ambra,https://www.tiktok.com/@rhode/video/7368922649046666539
4562,7469,2024-05-14,2,need start shiping whole eu starting next week send suprise free package,sah4r.s,https://www.tiktok.com/@rhode/video/7368922649046666539
4563,7473,2024-05-15,84,waiting blu,nitzaizabel,https://www.tiktok.com/@rhode/video/7369268118339849518
4564,7474,2024-05-15,30,wait blu,a_laragione,https://www.tiktok.com/@rhode/video/7369268118339849518
4565,7475,2024-05-15,11,drop blu,elisa.gelmetti,https://www.tiktok.com/@rhode/video/7369268118339849518
4566,7476,2024-05-16,2,excited blu,makeupbylavaleria,https://www.tiktok.com/@rhode/video/7369268118339849518
4567,7477,2024-05-15,4,wait try blu,hooriaa_,https://www.tiktok.com/@rhode/video/7369268118339849518
4568,7478,2024-05-15,4,hailey tease us drop blu,this_is_agi,https://www.tiktok.com/@rhode/video/7369268118339849518
4569,7481,2024-05-15,2,motherr,beliebersbaldwins,https://www.tiktok.com/@rhode/video/7369268118339849518
4570,7482,2024-05-15,1,wait see blu,lylluss,https://www.tiktok.com/@rhode/video/7369268118339849518
4571,7483,2024-05-15,1,weneed blush soon,ilhyunti,https://www.tiktok.com/@rhode/video/7369268118339849518
4572,7486,2024-05-15,4,obsessed waiting blu,sonakaz,https://www.tiktok.com/@rhode/video/7369268118339849518
4573,7489,2024-05-15,1,rhode ever come netherlandss,urfavvelaxx,https://www.tiktok.com/@rhode/video/7369268118339849518
4574,7491,2024-05-15,0,rhode blu impatient,dntc4llme,https://www.tiktok.com/@rhode/video/7369268118339849518
4575,7494,2024-05-19,0,drop blush pls,isaabellaa_22,https://www.tiktok.com/@rhode/video/7369268118339849518
4576,7499,2024-05-15,3,hailey bieber rhode skin launch blush,penelope.castro03,https://www.tiktok.com/@rhode/video/7369268118339849518
4577,7500,2024-05-15,4,come brazil please,stephaniebraga88,https://www.tiktok.com/@rhode/video/7369268118339849518
4578,7501,2024-05-15,4,pls release blu going vacation ned,nailahounzar,https://www.tiktok.com/@rhode/video/7369268118339849518
4579,7502,2024-05-15,1,hb summer every summer,eliseogden,https://www.tiktok.com/@rhode/video/7369268118339849518
4580,7503,2024-05-16,142,need blu drop asap,lunaamoon0,https://www.tiktok.com/@rhode/video/7369638724134505771
4581,7504,2024-05-16,44,osh pls pls pls drop blu want,miszjay7,https://www.tiktok.com/@rhode/video/7369638724134505771
4582,7505,2024-05-16,13,aghh,aysha_kandahari,https://www.tiktok.com/@rhode/video/7369638724134505771
4583,7506,2024-05-16,1,rhode ive fan long time able purchase product please send product pr want try,theyl0vemeh3,https://www.tiktok.com/@rhode/video/7369638724134505771
4584,7509,2024-05-16,7,glowing also excited blush,lexlynnn_,https://www.tiktok.com/@rhode/video/7369638724134505771
4585,7512,2024-05-16,2,looking gorgeous,maycondevon,https://www.tiktok.com/@rhode/video/7369638724134505771
4586,7513,2024-05-16,0,congratulations blessings momma may lord continue keep family hands,solid_ivyyyyy,https://www.tiktok.com/@rhode/video/7369638724134505771
4587,7515,2024-05-18,0,wore top winter formal,joodsworld,https://www.tiktok.com/@rhode/video/7369638724134505771
4588,7516,2024-05-17,0,spy new product,veroscutaro,https://www.tiktok.com/@rhode/video/7369638724134505771
4589,7517,2024-05-23,0,need blu like right second,caracarswell1,https://www.tiktok.com/@rhode/video/7369638724134505771
4590,7519,2024-05-16,0,mommy,majoblas_,https://www.tiktok.com/@rhode/video/7369638724134505771
4591,7520,2024-05-17,0,beautiful mama,rosieghoster,https://www.tiktok.com/@rhode/video/7369638724134505771
4592,7522,2024-05-17,0,gorgeous gorgeous gorgeous,veroscutaro,https://www.tiktok.com/@rhode/video/7369638724134505771
4593,7524,2024-05-16,0,early ily,jakepaulfanbase2,https://www.tiktok.com/@rhode/video/7369638724134505771
4594,7525,2024-05-16,0,ah yes,luciiahuertaa,https://www.tiktok.com/@rhode/video/7369638724134505771
4595,7526,2024-05-16,18,mamma rhode,anukkiiiiiiii,https://www.tiktok.com/@rhode/video/7369638724134505771
4596,7527,2024-05-16,32,significa que ser nia,fergri79,https://www.tiktok.com/@rhode/video/7369638724134505771
4597,7533,2024-05-13,12,release date blush,user3373612380188,https://www.tiktok.com/@rhode/video/7368589218999979310
4598,7536,2024-05-13,1,best feeling ever,itsrosannawhat,https://www.tiktok.com/@rhode/video/7368589218999979310
4599,7537,2024-06-05,0,miss tan skin last summer,berryandbelly8,https://www.tiktok.com/@rhode/video/7368589218999979310
4600,7538,2024-05-23,0,please ship denmark begging,agnes.privat11,https://www.tiktok.com/@rhode/video/7368589218999979310
4601,7539,2024-05-16,0,rhode blush coming,tuva.brandt11,https://www.tiktok.com/@rhode/video/7368589218999979310
4602,7542,2024-05-13,0,guys shipping countries,nina_mimica08,https://www.tiktok.com/@rhode/video/7368589218999979310
4603,7545,2024-05-13,4,post blush tomorrow rhode skin hailey bieber,penelope.castro03,https://www.tiktok.com/@rhode/video/7368589218999979310
4604,7553,2024-05-14,2,day manifesting rhode treat,rhode.lover,https://www.tiktok.com/@rhode/video/7368589218999979310
4605,7554,2024-05-17,1,aww love isabellemathers,haileywithane,https://www.tiktok.com/@rhode/video/7368589218999979310
4606,7555,2024-05-13,1,salted caramel,_grosssss,https://www.tiktok.com/@rhode/video/7368589218999979310
4607,7556,2024-06-04,0,get isabelle mathers australian promote products ship australia,ththi898978,https://www.tiktok.com/@rhode/video/7368589218999979310
4608,7558,2024-05-14,0,girl isabellemathers,richaunty8393,https://www.tiktok.com/@rhode/video/7368589218999979310
4609,7560,2024-05-17,22,ribbon,biunko,https://www.tiktok.com/@rhode/video/7369667782222400814
4610,7561,2024-05-17,9,girl loves rhode,anoggsz,https://www.tiktok.com/@rhode/video/7369667782222400814
4611,7563,2024-05-23,4,love toast,yagmurkk02,https://www.tiktok.com/@rhode/video/7369667782222400814
4612,7565,2024-05-20,1,expressi giving clean girl ribbon toast aswell ah,sam.oliveraa,https://www.tiktok.com/@rhode/video/7369667782222400814
4613,7567,2024-05-16,2,dream get shades,maryoom_203,https://www.tiktok.com/@rhode/video/7369667782222400814
4614,7569,2024-05-17,1,please get love hailey much pretty,rachael5321,https://www.tiktok.com/@rhode/video/7369667782222400814
4615,7571,2024-05-17,1,ship malaysia pls begging,miennotmint,https://www.tiktok.com/@rhode/video/7369667782222400814
4616,7573,2024-05-17,1,suits beautifully,user9657123771318,https://www.tiktok.com/@rhode/video/7369667782222400814
4617,7575,2024-05-16,1,idk sees congratulations hailey,mylabedumb,https://www.tiktok.com/@rhode/video/7369667782222400814
4618,7576,2024-05-27,0,dream beautiful,xdreeamxx,https://www.tiktok.com/@rhode/video/7369667782222400814
4619,7580,2024-06-04,0,bring turkiye,smolchat,https://www.tiktok.com/@rhode/video/7369667782222400814
4620,7581,2024-06-27,0,literally one ribbon always sold,playboipryce,https://www.tiktok.com/@rhode/video/7369667782222400814
4621,7584,2024-07-10,0,toast back stock,blu_jd,https://www.tiktok.com/@rhode/video/7369667782222400814
4622,7585,2024-05-22,0,pineapple watermelon,betesii,https://www.tiktok.com/@rhode/video/7369667782222400814
4623,7587,2024-05-16,3,rhode skin sephora hailey bieber soon yes,penelope.castro03,https://www.tiktok.com/@rhode/video/7369667782222400814
4624,7588,2024-05-16,2,yg di indo bisa jastip di aku,hawaiyou4,https://www.tiktok.com/@rhode/video/7369667782222400814
4625,7589,2024-05-16,2,blu soon,penelope.castro03,https://www.tiktok.com/@rhode/video/7369667782222400814
4626,7590,2024-05-15,2,try rhode long shade get,gracezuixpa,https://www.tiktok.com/@rhode/video/7369311990910668074
4627,7591,2024-05-16,1,day posting rhode,rhode.lover,https://www.tiktok.com/@rhode/video/7369311990910668074
